EMPLOYEE_ID,CURRENT_DEPARTMENT,CURRENT_JOB_TITLE,PREVIOUS_DEPARTMENT,PREVIOUS_JOB_TITLE,COURSE,DATE,SKILL
Employee_92,Technology and Digital Innovation,RPA Development Division Leader,Technology and Digital Innovation,RPA Developer,Deep Learning and Reinforcement Learning,2022-11-25T11:26:10.000Z
Employee_93,Commercial Support Department,,Commercial Support Department,Customer Inteligence Team Member,Data Visualization in Excel,2022-02-13T09:57:50.000Z
Employee_722,Engineering,IP Network Engineer Team Member,Engineering,IP Network Engineer,Introduction to Cybersecurity Essentials,2023-05-16T09:36:26.000Z
Employee_723,,,,,Excel Fundamentals for Data Analysis,2022-11-21T20:20:30.000Z
Employee_216,Finance,Fraud Analyst Team Member,Finance,Fraud Analyst Team Member,Data Analysis with Python,2022-08-28T07:31:51.000Z
Employee_96,Commercial Support Department,Enterprise & Home Internet Complaints Engineer Team Member,,Help Desk Broadband Team Member AT,Business Writing,2022-07-21T10:08:04.000Z
Employee_724,,,,Operation Team Leader,Business Writing,2022-04-18T10:18:52.000Z
Employee_395,Engineering,RAN IBS Senior Professional,Engineering,RAN IBS Team Member,"Everyday Excel, Part 1",2022-10-20T08:38:54.000Z
Employee_193,Engineering,Regional RAN Optimization Engineer Team Member,,RAN Optimization Intern,Using Python to Access Web Data,2022-12-28T11:09:01.000Z
Employee_608,Corporate Communications and Sustainability,CER Senior Team Member,Corporate Communications and Sustainability,CER Team Member/ZINC,Social Media Management ,2022-05-25T03:05:51.000Z
Employee_5,Technology and Digital Innovation,Enterprise Applications PT,,CRM Analyst and Developer Intern,Data Visualization and Dashboards with Excel and Cognos,2023-02-26T12:51:59.000Z
Employee_103,,,Consumer Business,Business Simulation Team Member,Data Visualization and Dashboards with Excel and Cognos,2022-04-26T13:36:35.000Z
Employee_9,,,,CVM & Base Management Team Member,Assessment for Data Analysis and Visualization Foundations,2022-07-16T06:02:26.000Z
Employee_565,Finance,Logistics Manager,,Logistics Expert,Data-Driven Decisions with Power BI,2023-08-20T13:49:59.000Z
Employee_207,Technology and Digital Innovation,Internal Investigations Senior Team Member,,Integration Team Member PT,Digital Transformation,2022-08-14T05:14:10.000Z
Employee_478,Engineering,NOC Shift Senior Professional,,NOC Operator,Inspiring and Motivating Individuals,2023-10-03T07:15:58.000Z
Employee_725,Data Analytics & AI,,,Solution Architect Team Member,The Art of Negotiation,2023-06-15T08:35:33.000Z
Employee_83,Engineering,RAN Optimization Engineer Team Member,Engineering,RAN Optimization Engineer,Using Databases with Python,2022-12-21T05:13:30.000Z
Employee_726,Consumer Business,Advertising Senior Division Leader,Consumer Business,Advertising Team Leader,Digital Transformation,2022-01-21T13:13:28.000Z
Employee_392,,,,DevOps & VAS Engineer,Assessment for Data Analysis and Visualization Foundations,2022-05-19T10:21:55.000Z
Employee_727,,,Technology and Digital Innovation,DevOps & Billing Systems Engineer,Introduction to Data Analytics,2022-01-20T03:15:18.000Z
Employee_363,Engineering,Projects Implementation Team Member,Engineering,Projects Implementation Team Member,Foundations of Project Management,2022-11-12T15:18:03.000Z
Employee_162,Enterprise Business,Network Administrator Senior Team Member,Enterprise Business,Network Administrator TM,Digital Transformation,2022-08-07T05:15:24.000Z
Employee_209,Commercial Support Department,Enterprise & Home Internet Complaints Engineer Team Member,Commercial Support Department,Help Desk Enterprise Helper Team Member TM,"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity",2022-06-23T10:02:28.000Z
Employee_103,,,Consumer Business,Business Simulation Team Member,Data Analysis Tools,2022-06-02T05:51:23.000Z
Employee_45,,,,,Using Python to Access Web Data,2023-01-10T18:20:15.000Z
Employee_38,Consumer Business,Business Simulation Senior Specialist,Consumer Business,Business Simulation Team Leader ,Getting Started with Leadership,2023-07-27T11:42:02.000Z
Employee_375,Consumer Business,Sales Development Account Senior Professional,Consumer Business,Sales Development Account Manager PR,Managing Data Analysis,2021-08-21T19:36:15.000Z
Employee_419,Consumer Business,Business Simulation Senior Division Leader,Consumer Business,Business Simulation Team Leader ,Introduction to Data Analytics,2022-08-10T08:35:39.000Z
Employee_663,Technology and Digital Innovation,Business Analysis Senior Team Member,Technology and Digital Innovation,Quality Assurance Team Member,Digital Transformation,2021-10-09T14:04:03.000Z
Employee_529,Enterprise Business,Key Account's Senior Team Member,Enterprise Business,Key Account's Manager TM,Creative Thinking: Techniques and Tools for Success,2022-09-21T19:05:41.000Z
Employee_341,Technology and Digital Innovation,System Administrator Senior Professional,,System Administrator Team Member,Google Data Analytics Capstone: Complete a Case Study,2022-12-31T20:50:18.000Z
Employee_666,Consumer Business,,,Content & Home Solutions Products Management TM,Introduction to Data Analytics,2021-11-25T02:10:22.000Z
Employee_90,Commercial Support Department,Fiber Activation & Save Team Member - PT,Commercial Support Department,FTTH Activation Team Member PT,Public Speaking Skills,2023-06-13T09:25:38.000Z
Employee_529,Enterprise Business,Key Account's Senior Team Member,Enterprise Business,Key Account's Manager TM,Conversational English Skills,2022-09-14T19:12:22.000Z
Employee_728,"Governance, Risk, and Compliance",Business Excellence Division Leader,"Governance, Risk, and Compliance",Business Excellence Team Member TM,What is Compliance?,2022-07-13T11:02:49.000Z
Employee_218,Engineering,Transmission Enterprise solutions Engineer Team Member,Engineering,Transmission Enterprise solutions Engineer,Using Databases with Python,2022-12-17T14:26:53.000Z
Employee_721,Consumer Business,Sales Intelligence & Development Senior Team Member,Consumer Business,Sales Intelligence & Development Team Member,Research Report: Delivering Insights,2023-09-16T21:58:34.000Z
Employee_208,Engineering,RAN Optimization Senior Division Leader,Engineering,RAN Optimization Team Leader,Foundations of Project Management,2023-10-01T10:25:37.000Z
Employee_729,Human Resources and Administration,Learning & Development Senior Professional,Human Resources and Administration,Learning & Development Team Member,Introduction to Learning Transfer and Life Long Learning (3L),2023-10-05T12:45:43.000Z
Employee_312,Commercial Support Department,Workforce Management & Optimization Manager,Commercial Support Department,Help Desk GSM Team Leader,Successful Presentation,2022-09-15T16:34:27.000Z
Employee_186,"Governance, Risk, and Compliance",Internal Audit Senior Division Leader,,Internal Auditor Team Member,Research Report: Delivering Insights,2023-08-15T12:19:39.000Z
Employee_158,Human Resources and Administration,Day Care Center Teacher Senior Team Member,Human Resources and Administration,Day Care Center Teacher,Excel Skills for Business: Essentials,2022-04-01T16:09:41.000Z
Employee_730,Zain Cash Engineering,Core & Data Systems Engineer Professional,Technology and Digital Innovation,DevOps & Charging System Engineer,Introduction to Data Analytics,2022-03-16T20:24:24.000Z
Employee_413,Consumer Business,Distribution Operations Senior Specialist,Consumer Business,Distribution Operations Expert,Inspiring and Motivating Individuals,2023-05-23T14:01:37.000Z
Employee_329,Commercial Support Department,Mobile Solutions & Zain Wallets Complaints Professional,Commercial Support Department,Help Desk GSM Professional,Graphic Design,2022-04-06T18:50:38.000Z
Employee_731,Enterprise Business,SMEs/SOHOs Account's Team Member,,SMEs/SOHOs  Account's Manager TM,"Speak English Professionally: In Person, Online & On the Phone",2021-11-07T11:33:51.000Z
Employee_732,Technology and Digital Innovation,Back End Development Division Leader,,Back End Developer Team Member,Scrum Master Certification: Scrum Methodologies,2023-07-17T17:02:09.000Z
Employee_733,Consumer Business,Trade Marketing and Production Senior Specialist,Consumer Business,Trade Marketing and Production Team Leader,Budgeting and Scheduling Projects,2022-03-13T18:47:08.000Z
Employee_734,Consumer Business,Social Media  Team Member,Consumer Business,Social Media Team Member TM,Foundations of Digital Marketing and E-commerce,2023-10-03T23:47:26.000Z
Employee_355,Finance,Revenue Assurance Senior Division Leader,,Revenue Assurance Professional,Building Your Leadership Skills,2021-10-20T09:24:48.000Z
Employee_735,Consumer Business,Home Internet Base Senior Team Member,,Home Internet Solutions Team Member,Managing Data Analysis,2021-10-27T19:36:19.000Z
Employee_410,Technology and Digital Innovation,Quality Assurance Senior Division Leader,Technology and Digital Innovation,Quality Assurance Team Member,Scrum Master Certification: Scrum Methodologies,2023-11-10T19:10:15.000Z
Employee_83,Engineering,RAN Optimization Engineer Team Member,Engineering,RAN Optimization Engineer,"Capstone: Retrieving, Processing, and Visualizing Data with Python",2022-12-20T10:30:40.000Z
Employee_724,,,,Operation Team Leader,"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity",2021-12-28T09:19:49.000Z
Employee_733,Consumer Business,Trade Marketing and Production Senior Specialist,Consumer Business,Trade Marketing and Production Team Leader,"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity",2022-03-13T18:20:21.000Z
Employee_25,Corporate Communications and Sustainability,Sponsorship Team Member,Corporate Communications and Sustainability,Sponsorship Team Member,Project Planning: Putting It All Together,2022-10-23T12:32:41.000Z
Employee_346,Engineering,RAN Maintenance Engineer Senior Team Member,Engineering,RAN Maintenance Engineer,Urgent Optimism: How to Turn Foresight into Action,2022-04-06T07:12:15.000Z
Employee_256,Engineering,RAN IBS Team Member PT,Engineering,RAN IBS Team Member PT,Finance for Non-Financial Professionals,2023-04-04T06:21:27.000Z
Employee_401,Enterprise Business,Sales and Government Relation Manager,,Sales & Government Relation Manager,"Speak English Professionally: In Person, Online & On the Phone",2021-10-09T15:56:48.000Z
Employee_103,,,Consumer Business,Business Simulation Team Member,Data Management and Visualization,2022-08-13T23:05:42.000Z
Employee_551,Engineering,IP & Transport NOC Engineer Team Member,,NOC Engineer,Introduction to Artificial Intelligence (AI),2023-11-15T22:00:52.000Z
Employee_736,Enterprise Business,Network Administrator Senior Team Member,Enterprise Business,Network Administrator TM,Teamwork Skills: Communicating Effectively in Groups,2023-11-06T14:53:29.000Z
Employee_28,Enterprise Business,Key Account's Senior Team Member,Enterprise Business,Key Account's Manager TM,Digital Transformation,2022-03-26T14:40:37.000Z
Employee_479,Human Resources and Administration,Talent Acquisition Senior Professional,Human Resources and Administration,Talent Acquisition Professional,"Speak English Professionally: In Person, Online & On the Phone",2023-11-07T04:53:53.000Z
Employee_500,Engineering,Regional Maintenance Division Leader,Engineering,Regional Telecom Engineer,Negotiation  Fundamentals,2022-04-18T07:37:49.000Z
Employee_82,Commercial Support Department,Commercial Support & Quality Of Service Senior Team Member,Commercial Support Department,Commercial Support & Quality Of Service Team Member,Successful Presentation,2021-11-06T20:30:49.000Z
Employee_32,Human Resources and Administration,"Diversity, Equity, and inclusion Team Member",,Organizational Development Team Member AT,Successful Presentation,2022-09-11T20:41:50.000Z
Employee_514,Enterprise Business,Enterprise PMO & PD Senior Team Member,,Enterprise Business Simulation and PMO Team Member,Introduction to Scrum Master Training,2022-11-22T10:15:00.000Z
Employee_588,Human Resources and Administration,Employee Relations Division Leader,Human Resources and Administration,Employee Relations Team Member,Fundamentals of Organization,2021-12-29T21:08:27.000Z
Employee_66,Corporate Communications and Sustainability,CER Team Member,Corporate Communications and Sustainability,CER Team Member AT,Data Manipulation in RPA,2023-10-13T10:52:02.000Z
Employee_368,Engineering,Transmission Engineer Specialist,Engineering,Transmission Engineer TM,Negotiation skills: Negotiate and resolve conflict,2022-07-03T17:36:08.000Z
Employee_385,Enterprise Business,Key Account's Team Member,Enterprise Business,Sales Back Office TM,General Academic English,2022-09-27T06:15:08.000Z
Employee_306,Engineering,Performance & Quality Senior Division Leader,Engineering,Performance & Quality Team Leader,"Python for Data Science, AI & Development",2021-10-18T15:10:11.000Z
Employee_737,Consumer Business,VIP Accounts (Darak) Senior Professional,Consumer Business,VIP Accounts Manager (Darak) PR,Write Professional Emails in English,2022-07-27T03:17:19.000Z
Employee_457,Commercial Support Department,Customer Satisfaction Advocacy Senior Division Leader,,Customer Experience Team Leader,Customer Centricity as Competitive Advantage - Jagdish Sheth,2023-07-17T22:32:57.000Z
Employee_439,Enterprise Business,Key Account's Senior Team Member,Enterprise Business,Key Account's Manager TM,Public Speaking Skills,2023-10-03T21:00:47.000Z
Employee_418,Engineering,RAN Optimization Engineer PT,,RAN Optimization Intern,"Capstone: Retrieving, Processing, and Visualizing Data with Python",2023-01-09T06:56:15.000Z
Employee_336,Finance,Accounts Receivable Senior Division Leader,Finance,Accounts Receivable Expert,Excel Power Tools for Data Analysis,2023-08-29T19:35:37.000Z
Employee_69,Engineering,Network Performance Analyst Professional,Engineering,Network Performance Analyst Team Member,Data Visualization with Python,2021-12-16T15:50:52.000Z
Employee_738,Engineering,Engineering Maintenance Senior Manager,Engineering,Engineering Maintenance Manager,Negotiation  Fundamentals,2022-09-04T17:58:42.000Z
Employee_368,Engineering,Transmission Engineer Specialist,Engineering,Transmission Engineer TM,"Capstone: Retrieving, Processing, and Visualizing Data with Python",2023-01-03T09:47:33.000Z
Employee_312,Commercial Support Department,Workforce Management & Optimization Manager,Commercial Support Department,Help Desk GSM Team Leader,Budgeting and Scheduling Projects,2022-05-12T09:36:28.000Z
Employee_10,Engineering,RAN Optimization Engineer Senior Team Member,Engineering,RAN Optimization Engineer,Using Python to Access Web Data,2022-12-30T11:42:10.000Z
Employee_738,Engineering,Engineering Maintenance Senior Manager,Engineering,Engineering Maintenance Manager,"Ready, Set, Future! Introduction to Futures Thinking",2022-09-11T18:07:52.000Z
Employee_706,Enterprise Business,Key Account's Specialist,,Key Account's  Manager TLT,Digital Transformation,2022-09-27T05:48:58.000Z
Employee_451,Engineering,RAN Optimization Senior Manager,Engineering,RAN Optimization Manager,Introduction to Data Analytics,2022-04-03T12:47:26.000Z
Employee_626,Technology and Digital Innovation,DevOps Mediation & Provisioning Senior Division Leader,Technology and Digital Innovation,DevOps & Billing Systems Engineer PR,Excel Basics for Data Analysis,2022-08-19T13:02:19.000Z
Employee_154,Commercial Support Department,Customer Service Solutions Development Division Leader,Commercial Support Department,Operation Planning and Development Team Member,Teamwork Skills: Communicating Effectively in Groups,2023-06-06T10:21:59.000Z
Employee_646,,,,SMEs/SOHOs Sales Support AT,"Speak English Professionally: In Person, Online & On the Phone",2021-11-04T13:35:02.000Z
Employee_287,Consumer Business,Media Senior Team Member,,Media  Team Member,Managing Data Analysis,2022-03-29T09:21:01.000Z
Employee_284,Engineering,RAN Optimization Engineer Specialist,Engineering,RAN Optimization Engineer,Introduction to Data Analytics,2021-10-01T16:42:30.000Z
Employee_739,Enterprise Business,Enterprise Marketing Solutions Professional,Enterprise Business,Enterprise Marketing Solutions Professional, Storytelling in Branding and Content Marketing ,2023-11-29T16:52:10.000Z
Employee_740,Consumer Business,Yasmeen Consumer Sales Consultant Senior Team Member,,Yasmeen Consumer Sales Consultant AT,Data Management and Visualization,2021-08-13T20:55:58.000Z
Employee_741,Commercial Support Department,Mobile Solutions & Zain Wallets Complaints Annual Team Member,Commercial Support Department,Customer Service Advisor PT,"Speak English Professionally: In Person, Online & On the Phone",2023-11-01T16:13:05.000Z
Employee_618,Consumer Business,POS's Area Senior Division Leader,Consumer Business,POS's Area Manager E,Financial Modeling,2022-05-06T23:11:04.000Z
Employee_742,Technology and Digital Innovation,Database Administration Team Member - PT,Technology and Digital Innovation,Database Administration Team Member - PT, System Administration and IT Infrastructure Services,2023-12-29T16:01:50.000Z
Employee_743,Enterprise Business,Enterprise Mobile & Broadband Marketing Senior Division Leader,Enterprise Business,Enterprise Mobile & Broadband Marketing Team Member,Introduction to Data Analytics,2022-11-16T08:50:03.000Z
Employee_658,Engineering,RAN Optimization Engineer Team Member,Engineering,RAN Optimization Engineer,Foundations of Project Management,2023-05-13T15:06:38.000Z
Employee_658,Engineering,RAN Optimization Engineer Team Member,Engineering,RAN Optimization Engineer,Using Python to Access Web Data,2022-12-13T10:40:56.000Z
Employee_744,Consumer Business,Safeway Shmeisani Shop Senior Division Leader,Consumer Business,Mecca Mall Shop Manager TL,Managing Data Analysis,2022-10-07T18:43:14.000Z
Employee_61,Engineering,RAN Optimization Engineer Team Member,Engineering,RAN Optimization Engineer AT,Programming for Everybody (Getting Started with Python),2022-11-22T05:26:01.000Z
Employee_542,Corporate Communications and Sustainability,CER Team Member,,CER Team Member /Zinc,Business Writing,2023-07-16T14:05:43.000Z
Employee_327,Engineering,,Engineering,RAN Optimization Engineer,Programming for Everybody (Getting Started with Python),2022-11-30T11:01:43.000Z
Employee_745,Consumer Business,Home Internet Solutions Manager,,Home Internet Solutions Team Leader,Getting Started with Leadership,2023-06-10T18:35:51.000Z
Employee_73,Finance,Revenue Assurance Specialist,Finance,Revenue Assurance Team Member,Building Your Leadership Skills,2022-01-09T21:18:29.000Z
Employee_167,Commercial Support Department,Enterprise & Home Internet Complaints Engineer Team Member,Commercial Support Department,Help Desk Enterprise Helper Team Member TM,Business Writing,2022-07-27T09:32:47.000Z
Employee_307,Engineering,Enterprise Business Development Analyst - Professional,Engineering,Project Implementation Civil Engineer TM,Mastering Data Analysis in Excel,2022-09-05T11:08:11.000Z
Employee_302,Consumer Business,Prepaid MBB Senior Specialist,,Prepaid GSM & MBB Team Leader TLT,Assessment for Data Analysis and Visualization Foundations,2022-11-15T13:15:51.000Z
Employee_746,Corporate Communications and Sustainability,,Corporate Communications and Sustainability,Sponsorship Team Member,Digital Transformation,2023-08-26T14:33:04.000Z
Employee_747,Data Analytics & AI,Data Scientist & AI Professional,Data Analytics & AI,Data Scientist & AI Professional PR,Advanced Machine Learning and Signal Processing,2023-06-30T12:47:42.000Z
Employee_748,Engineering,Transmission Enterprise Solutions Technician Senior Professional,Engineering,Transmission Enterprise Solutions Technician Professional,Essentials of Management and Strategic Planning,2023-05-28T15:28:48.000Z
Employee_86,Engineering,FTTX Specialist,Engineering,Transmission Engineer Transport TM,Using Databases with Python,2022-12-28T18:30:58.000Z
Employee_444,Engineering,RAN IBS Senior Division Leader,Engineering,RAN IBS Team Leader,Fundamentals of Project Planning and Management,2023-02-24T19:43:28.000Z
Employee_315,Consumer Business,Outdoor VIP Accounts Senior Division Leader,Consumer Business,VIP Account's Manager (Outdoor Darak) TL,Quantitative Methods in Finance,2021-10-20T11:05:44.000Z
Employee_363,Engineering,Projects Implementation Team Member,Engineering,Projects Implementation Team Member,Programming for Everybody (Getting Started with Python),2023-01-07T18:20:14.000Z
Employee_749,Engineering,Core Network Switching Division Leader,Engineering,Core Network Switching Engineer,Fundamentals of Project Planning and Management,2023-09-28T05:38:00.000Z
Employee_750,Human Resources and Administration,Facility Management Engineer Team Member,Human Resources and Administration,Facility Management Team Member,"Leadership in Multinational, Cross-Cultural Teams",2023-05-24T21:41:10.000Z
Employee_751,Commercial Support Department,Customer Service Advisor PT,Commercial Support Department,Customer Service Advisor PT,Customer Centricity as Competitive Advantage - Jagdish Sheth,2023-11-21T22:45:29.000Z
Employee_196,Engineering,RAN Optimization Engineer PT,Engineering,RAN Optimization Engineer PT,"Capstone: Retrieving, Processing, and Visualizing Data with Python",2023-01-04T08:33:12.000Z
Employee_570,Commercial Support Department,Customer Service Advisor PT,Commercial Support Department,Customer Service Advisor PT,Business Analytics for Decision Making,2021-08-23T18:38:46.000Z
Employee_395,Engineering,RAN IBS Senior Professional,Engineering,RAN IBS Team Member,Agile Organization,2022-10-01T12:48:30.000Z
Employee_624,Enterprise Business,Enterprise Marketing Solutions Senior Team Member,Enterprise Business,Enterprise Marketing Solutions Team Member, Storytelling in Branding and Content Marketing ,2023-08-19T14:11:34.000Z
Employee_725,Data Analytics & AI,,,Solution Architect Team Member,Fundamentals of Project Planning and Management,2022-01-05T12:52:01.000Z
Employee_28,Enterprise Business,Key Account's Senior Team Member,Enterprise Business,Key Account's Manager TM,Managing Big Data with MySQL,2022-03-27T14:34:45.000Z
Employee_699,Consumer Business,Trade Marketing and Production Senior Professional,Consumer Business,Trade Marketing and Production Professional,Budgeting and Scheduling Projects,2022-01-13T14:13:18.000Z
Employee_752,Enterprise Business,Sales Back Office Division Leader,,Sales Back Office  PR,Introduction to Business Analytics: Communicating with Data ,2023-05-18T10:49:44.000Z
Employee_753,Engineering,Infrastructure Implementation Intrern,Engineering,Infrastructure Implementation Intrern,Foundations of Project Management,2023-09-30T17:27:51.000Z
Employee_754,Consumer Business,Outdoor VIP Account Team Member,Consumer Business,Safeway 7th Circle Consumer Sales Consultant PT,Teamwork Skills: Communicating Effectively in Groups,2023-07-09T17:27:27.000Z
Employee_216,Finance,Fraud Analyst Team Member,Finance,Fraud Analyst Team Member,Introduction to Data Analytics,2023-12-28T07:55:57.000Z
Employee_216,Finance,Fraud Analyst Team Member,Finance,Fraud Analyst Team Member,Data Visualization and Dashboards with Excel and Cognos,2024-01-25T08:33:39.000Z
Employee_755,Enterprise Business,Key Account's Sales Senior Division Leader,Enterprise Business,Key Account's Sales Manager E,Introduction to Business Analytics: Communicating with Data ,2023-10-23T15:03:54.000Z
Employee_756,Finance,General Ledger Senior Division Leader,Finance,General Ledger Team Member,Applying Data Analytics in Accounting,2023-11-08T05:36:12.000Z
Employee_484,Corporate Communications and Sustainability,CER Annual Team Member,Corporate Communications and Sustainability,CER Team Member AT,Foundations of Project Management,2023-05-12T09:11:38.000Z
Employee_34,Engineering,GIS Engineer Team Member,Engineering,GIS Engineer Team Member,Python Data Structures,2023-01-01T13:46:48.000Z
Employee_757,Data Analytics & AI,Data Solutions Architect Professional,Data Analytics & AI,Data Solutions Architect PR,Precalculus: Mathematical Modeling,2023-08-20T07:34:16.000Z
Employee_218,Engineering,Transmission Enterprise solutions Engineer Team Member,Engineering,Transmission Enterprise solutions Engineer,Foundations of Project Management,2023-10-03T12:21:37.000Z
Employee_384,Engineering,Power Division Leader,Engineering,Power Engineer,Essentials of Management and Strategic Planning,2023-08-12T08:30:24.000Z
Employee_622,Engineering,Transmission Engineer Network Specialist,Engineering,Transmission Engineer Network TM ,Negotiation skills: Negotiate and resolve conflict,2022-05-09T21:05:28.000Z
Employee_709,Enterprise Business,Key Account's Sales Senior Manager,Enterprise Business,Key Account's Sales Manager M,Introduction to Business Analytics: Communicating with Data ,2023-08-13T23:50:42.000Z
Employee_254,Engineering,RAN Optimization Engineer Team Member,Engineering,RAN Optimization Engineer AT,Using Python to Access Web Data,2022-12-28T06:25:48.000Z
Employee_259,Human Resources and Administration,Day Care Center Teacher Senior Professional,Human Resources and Administration,Day Care Center Teacher,The Science of Well-Being,2021-12-10T10:11:16.000Z
Employee_493,Enterprise Business,Enterprise Sales Senior Manager,Enterprise Business,Key Account's Sales Manager E,Digital Transformation,2022-10-11T11:15:56.000Z
Employee_486,Commercial Support Department,Customer Complaints Executive Manager,Commercial Support Department,Help Desk Manager,Budgeting and Scheduling Projects,2022-05-22T21:11:40.000Z
Employee_758,Consumer Business,Dealership & Partnership Senior Specialist,Consumer Business,Dealership & Partnership Manager ET,Data Management and Visualization,2021-11-16T12:03:54.000Z
Employee_759,Consumer Business,Distribution Operations Senior Professional,Consumer Business,Distribution Operations Professional,Teamwork Skills: Communicating Effectively in Groups,2023-09-25T11:19:13.000Z
Employee_760,Engineering,IP Network Engineer Team Member,Engineering,IP Network Engineer,Introduction to Cybersecurity Essentials,2023-08-22T20:58:47.000Z
Employee_38,Consumer Business,Business Simulation Senior Specialist,Consumer Business,Business Simulation Team Leader ,Introduction to Data Analytics,2022-07-21T14:27:06.000Z
Employee_472,Consumer Business,Wehdat Consumer Sales Consultant Senior Team Member,Consumer Business,Wehdat Consumer Sales Consultant,Write Professional Emails in English,2022-11-20T13:28:23.000Z
Employee_364,Commercial Support Department,Enterprise & Home Internet Complaints Engineer Senior Team Member,Commercial Support Department,Help Desk Enterprise Helper Team Member TM,Graphic Design,2022-06-25T22:39:20.000Z
Employee_423,Engineering,PMO Professional,Engineering,Planning and Transmission Engineer,Negotiation  Fundamentals,2022-06-14T08:13:07.000Z
Employee_186,"Governance, Risk, and Compliance",Internal Audit Senior Division Leader,,Internal Auditor Team Member,Excel Basics for Data Analysis,2021-10-26T19:06:34.000Z
Employee_554,Commercial Support Department,Data Base Credit Control Senior Professional,Commercial Support Department,Data Base Credit Control Professional,Introduction to Data Analytics,2023-06-21T09:08:47.000Z
Employee_246,,,Consumer Business,Business Simulation Team Member,Managing Data Analysis,2022-04-04T11:36:55.000Z
Employee_761,Engineering,Tower Technician Senior Professional,Engineering,Tower Technician Professional ,Introduction to Negotiation: A Strategic Playbook for Becoming a Principled and Persuasive Negotiator,2022-03-23T18:15:31.000Z
Employee_252,Engineering,PMO Senior Team Member,Engineering,RAN Optimization Engineer,Finance for Non-Financial Professionals,2023-09-06T05:31:02.000Z
Employee_31,Finance,Commercial Procurement Professional,Finance,Procurement Team Member,The Art of Negotiation,2023-07-12T06:19:43.000Z
Employee_71,,,Technology and Digital Innovation,DevOps & Billing Systems Engineer,Cyber Threat Intelligence,2022-03-15T05:46:21.000Z
Employee_192,Commercial Support Department,Customer Service Mobile Solutions Senior Division Leader,Commercial Support Department,Customer Service Center People Management Team Leader ,"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity",2021-12-28T09:20:10.000Z
Employee_364,Commercial Support Department,Enterprise & Home Internet Complaints Engineer Senior Team Member,Commercial Support Department,Help Desk Enterprise Helper Team Member TM,Effective Communication Capstone Project,2022-07-03T06:03:31.000Z
Employee_762,Consumer Business,Outdoor VIP Account Team Member,Consumer Business,8th Circle Consumer Sales Consultant PT,Teamwork Skills: Communicating Effectively in Groups,2023-05-31T23:27:32.000Z
Employee_400,Engineering,FTTH Activation Engineer Senior Team Member,,FTTH Activation Engineer PT,Collaborative Foresight: How to Game the Future,2022-03-30T09:21:01.000Z
Employee_763,Engineering,Radio NOC Engineer Team Member,Engineering,Radio NOC Engineer,"Speak English Professionally: In Person, Online & On the Phone",2023-08-21T14:01:03.000Z
Employee_115,"Governance, Risk, and Compliance",,,Enterprise Risk Management Intern,"Penetration Testing, Incident Response and Forensics",2021-08-17T15:39:53.000Z
Employee_764,Engineering,RAN Optimization Engineer PT,,RAN Optimization Intern,Introduction to Data Analytics,2023-05-27T21:47:35.000Z
Employee_115,"Governance, Risk, and Compliance",,,Enterprise Risk Management Intern,Research Report: Delivering Insights,2023-07-10T14:50:58.000Z
Employee_765,Finance,,Finance,Accounts Payable Team Member,Introduction to Data Analytics for Accounting Professionals,2023-05-06T13:02:11.000Z
Employee_533,Corporate Communications and Sustainability,CER Team Member,,CER Team Member /Zinc,Social Media and Social Content Strategy,2023-05-21T06:02:35.000Z
Employee_337,Engineering,FTTH Activation Engineer Senior Team Member,,FTTH Activation Engineer PT,Simulation Skills: This is Your Brain on the Future,2022-04-22T23:35:37.000Z
Employee_624,Enterprise Business,Enterprise Marketing Solutions Senior Team Member,Enterprise Business,Enterprise Marketing Solutions Team Member,Digital Transformation,2021-11-05T21:56:11.000Z
Employee_83,Engineering,RAN Optimization Engineer Team Member,Engineering,RAN Optimization Engineer,Programming for Everybody (Getting Started with Python),2022-11-30T13:07:31.000Z
Employee_766,Commercial Support Department,Legal Collection Manager,Commercial Support Department,Legal Collection Expert,Excel Fundamentals for Data Analysis,2022-01-19T13:27:55.000Z
Employee_767,Consumer Business,VIP Accounts (Darak) Team Member,Consumer Business,Safeway 7th Circle Consumer Sales Consultant PT,Teamwork Skills: Communicating Effectively in Groups,2023-11-01T10:17:19.000Z
Employee_768,Human Resources and Administration,,Human Resources and Administration,Learning & Development Team Member PT,Organizational Behavior: How to Manage People,2022-11-10T06:46:04.000Z
Employee_181,Human Resources and Administration,Receiptionist Senior Team Member,Human Resources and Administration,Receiptionist Team Member,"Ethics, Culture, and Global Perspectives",2023-06-05T19:29:05.000Z
Employee_294,Commercial Support Department,Customer Service AI & Chatbot Solutions Senior Team Member,Commercial Support Department,Operation Planning and Development Team Member,Demand Analytics,2022-11-15T01:48:59.000Z
Employee_165,Enterprise Business,Enterprise Mobile & Broadband Marketing Senior Team Member,Enterprise Business,Enterprise Mobile & Broadband Marketing Team Member,Business Metrics for Data-Driven Companies,2022-11-22T09:22:21.000Z
Employee_346,Engineering,RAN Maintenance Engineer Senior Team Member,Engineering,RAN Maintenance Engineer,"Capstone: Retrieving, Processing, and Visualizing Data with Python",2022-12-16T14:21:51.000Z
