,CANDIDATE_REF_NUM,UNIVERSITY,EDUCATION,LANGUAGES,SKILLS
156,404339,"AL Zaytoonah university of jordan,Al Hussain Bin Talal University",Marketing,"Fluent in Arabic and English, both written and verbal","Ability to work within a team & with different culture.,Time management skills.,Ability to meet deadlines and work within a stressful environment.,A team player with positive inter-personal skills coupled with effective leadership qualities.,Analytical,negotiation, interpersonal & communication skills.,Good finding fast and effective solution to various problem.,Very organized and disciplined.,Experience as aclient development,Experience as a Digital Marketing,Experience as a Customer Service Representative,Experience as a project management,Experience as a MARKETING PLAN,Experience as a Financial analysis,Experience as a Broker & Dealing Room,Experience as a client development,Experience as a Sales person,Experience as a Analytical Skills,Excellent command of Microsoft Excel, Power Point and Word,Good communication, interpersonal and leadership skills,Experience working on livelihood and vocational training.,Experience as a researcher.,Experience in refugee/IDP/ humanitarian/transition contexts.,Experience working with humanitarian or development organizations."
157,684315,American University of Madaba,Risk Management,"ARABIC,ENGLISH","Good knowledge of risk analysis and management techniques,Ability to perform financial analysis and forecasting"
158,723042,"Mutah University,University of Jordan","MBA/HR,Business Information System","Arabic: Fluent - Native,English: Very Good (Reading, Writing & Speaking)","Collect Customers requirements & analyze it.,Coordinate between customers & developers during the project period.,QA & testing the project.,Training the customer how to use the project.,Follow up with customers after deliver the projects.,Quick to learn with good interpersonal and organizational skills.,Self-motivated, Self-confident and ability to work under pressure.,Adaptable, flexible & able to work within a team.,Excellent in using Microsoft Excel, Word & Power Point."
159,722241,"Illinois Institute of Technology, Chicago, IL",Mechanical Engineering,Unknown,"Proficiency in identifying and deploying lean tools & Six Sigma methodologies Exceptional knowledge of concepts, best practices, and principles of engineering"
160,726215,Quds Open University,Accounting,"Arabic (Native),English (Very Good)","Treasury Analyst: for single Company/Corporate Group,Chief Accountant: Prepare All Accounting Process: Starting from Entering Daily Transactions ending with preparing Financial Statements and Post Closing Trial Balance. Follow up and control the Accounting team. Engage in preparing the Budget for the future Accounting periods. Engage in helping Marketing and Sales campaigns for the company and help in pricing process (Cost and Revenue) Making Financial Statements Analysis: to evaluate companys performance and companys Financial condition,Strong communication skills; articulate and persuasive in written and verbal presentation. Enjoy contribution to team effort, and creating a good working environment. Able to represent a company with professionalism and confidence Using different accounting systems (specially ERP System) Excellent skills in MSOFFICE applications& Power Point Presentations. Typing in Keyboard fast and easily."
161,672323,Unknown,Accounting,"Arabic (native),English (Good)",Good Knowledge in computer (MS office Tools & Internet). Management & leadership skills. Notifications skills.
162,403877,Al-Balqa Applied University,Electrical Engineering,Unknown,"Extension of electricity in buildings,Decoder and installation the electronic parameters,MATLAB course,Practical Solar system design course,Electrical Design course: - Power distribution design and (grounding/lightning). - Lighting system and dialux software. - Low current system and design.,PIC Microcontroller programming course,Very good in programming using Microsoft visual Basic and Microsoft visual C++.,Excellent knowledge using different engineering software like LabView, Multisim,Proteus, Circuit maker, AutoCad, Dialux, ZwCad, PV System and Sketch UP.,Excellent knowledge in using Microsoft Windows and Office tools.,Basic CSS Knowledge,Basic HTML Knowledge - Basic C# Knowledge,Basic ASP.NET(web form) Knowledge,Basic SQL server Knowledge,Basic JavaScript Knowledge,Basic UI/UX Design By Adobe XD Knowledge"
163,723079,Hashemite University,SOFTWARE ENGINEERING,"English,Arabic,Arabic: Mother tongue,English: Very good at speaking and writing,Italy: Good at speaking and writing","Strong interpersonal skills and effective communication skills including verbal, written and presentation skills in both English and Arabic.,Presentation skills,Interpersonal and communication skills.,Analytical skills.,Excellent computer skills.,I have experience in programming languages:,Java,C++,Database (sql),Work with all Microsoft programs,persuasion skills"
164,722224,"American University of Madaba,Al-Faysaliyah High School, Riyadh",Risk Management & Insurance,"Arabic: Native language,,English: Fluent in Speaking, reading, and writing.","Full proficiency in MS Office Team player in group projects Work under stress Work with minimal supervision Proactive suggestions regarding the work,Risk identification & assessment Financial Risk management Islamic Banking Islamic insuring pool (Takaful) Claims reviewing & analysis"
165,722451,The University of Jordan,Industrial Engineering,"Arabic,English","Excellent verbal and written communication skills,Ability to work independently or as a part of a team,Microsoft office,Time management,Very committed and highly motivated.,High adaptability to the work environment.,Fast learner"
166,687542,Hashemite,Risk management and insurance,"Arabic (Mother tongue), English (very good).","Computer: Excellent command of MS-Office.,- Strong analytical and problem-solving skills.,- Critical Thinking with ability to do root cause analysis.,- A Demonstrated ability to produce quality work at all time.,- Ability to work independently and as part of a team.,- Excellent reporting skills.,- Strong writing skills.,- Highly motivated and enthusiastic.,- Accountability, Work under pressure"
167,730388,University of Jordan,actuarial science,"English (Professional Working),Arabic (Native)","Banking Team Leadership,Retail Banking,Analytical thinking,Project management"
168,726587,University of Jordan,Insurance and risk Management,"English: fluent (reading, writing & conversation),Arabic(mother tongue)","Enterprise Risk Management,Process risk and control documentation,Communication skills,Customer Service,Team Work,Microsoft Word,Microsoft Excel"
169,411979,Yarmouk University,Communication Engineering,"Arabic,English","Leadership,Team building and trust building,Motivation & Influencing,Communication,Negotiation,Decision making,Intercultural awareness,Conflict management and Coaching,Presentable,Strong analytical and numerical abilities,Goal oriented and enthusiastic"
170,559783,University of Jordan,Business Information Systems,Unknown,"Created mathematical and systematic scoring methodology to calculate the risk rating of audit findings and the overall internal audit report.,Developed continuous audit approach."
171,567408,princess sumaya university for technology,Accounting,"English Upper Intermediate,Arabic Mother Tongue","Excellent conceptual and analytical skills,Time Management,Sound knowledge of International Financial Reporting Standards (IFRS)"
172,723316,"University of Jordan Business Faculty,Yarmouk University","Finance,Business Administration- Minor: Finance",Unknown,"Enterprise Risk management,Treasury & Investment,ICAAP,Risk Appetite,Compliance,Stress Testing,Capital Adequacy Ratio (CAR),AML,Finance,Market risk,Operational Risk,ALM,Liquidity Risk/ LCR/NSFR,Insurance & Reinsurance,Feasibility Studies,Project Management,IFRS9,KRIS,Basel Accord requirements,Creating monthly profit charts for senior level reporting,Forecasting future earnings of contracted projects"
173,563371,Unknown,Unknown,Unknown,Unknown
174,721606,Amman University,Accounting,"Arabic-native,English - fluent","Corporate Governance,IAS, IFRS, US GAAP and IIA standards,Fraud Investigation,Bidding process review,Compliance & Whistle Blowing,Policy, Anti-Fraud Policy,Cost Optimization assessment"
